difficulty,title,url,solution_url
2,Maximum Score of a Good Subarray,https://leetcode.com/problems/maximum-score-of-a-good-subarray,
2,Maximum Score of a Node Sequence,https://leetcode.com/problems/maximum-score-of-a-node-sequence,
2,Maximum Segment Sum After Removals,https://leetcode.com/problems/maximum-segment-sum-after-removals,
1,Maximum Side Length of a Square with Sum Less than or Equal to Threshold,https://leetcode.com/problems/maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold,
1,Maximum Size Subarray Sum Equals k,https://leetcode.com/problems/maximum-size-subarray-sum-equals-k,https://leetcode.com/problems/maximum-size-subarray-sum-equals-k/editorial
1,Maximum Split of Positive Even Integers,https://leetcode.com/problems/maximum-split-of-positive-even-integers,
1,Maximum Star Sum of a Graph,https://leetcode.com/problems/maximum-star-sum-of-a-graph,
1,Maximum Strength of a Group,https://leetcode.com/problems/maximum-strength-of-a-group,
2,Maximum Strictly Increasing Cells in a Matrix,https://leetcode.com/problems/maximum-strictly-increasing-cells-in-a-matrix,
2,Maximum Students Taking Exam,https://leetcode.com/problems/maximum-students-taking-exam,
1,Maximum Subarray,https://leetcode.com/problems/maximum-subarray,https://leetcode.com/problems/maximum-subarray/editorial
1,Maximum Subarray Min-Product,https://leetcode.com/problems/maximum-subarray-min-product,
1,Maximum Subarray Sum After One Operation,https://leetcode.com/problems/maximum-subarray-sum-after-one-operation,
1,Maximum Subarray Sum with One Deletion,https://leetcode.com/problems/maximum-subarray-sum-with-one-deletion,
1,Maximum Subsequence Score,https://leetcode.com/problems/maximum-subsequence-score,https://leetcode.com/problems/maximum-subsequence-score/editorial
2,Maximum Sum BST in Binary Tree,https://leetcode.com/problems/maximum-sum-bst-in-binary-tree,
1,Maximum Sum Circular Subarray,https://leetcode.com/problems/maximum-sum-circular-subarray,https://leetcode.com/problems/maximum-sum-circular-subarray/editorial
1,Maximum Sum Obtained of Any Permutation,https://leetcode.com/problems/maximum-sum-obtained-of-any-permutation,
1,Maximum Sum Score of Array,https://leetcode.com/problems/maximum-sum-score-of-array,
0,Maximum Sum With Exactly K Elements ,https://leetcode.com/problems/maximum-sum-with-exactly-k-elements,
2,Maximum Sum of 3 Non-Overlapping Subarrays,https://leetcode.com/problems/maximum-sum-of-3-non-overlapping-subarrays,https://leetcode.com/problems/maximum-sum-of-3-non-overlapping-subarrays/editorial
1,Maximum Sum of Distinct Subarrays With Length K,https://leetcode.com/problems/maximum-sum-of-distinct-subarrays-with-length-k,
1,Maximum Sum of Two Non-Overlapping Subarrays,https://leetcode.com/problems/maximum-sum-of-two-non-overlapping-subarrays,
1,Maximum Sum of an Hourglass,https://leetcode.com/problems/maximum-sum-of-an-hourglass,
1,Maximum Swap,https://leetcode.com/problems/maximum-swap,https://leetcode.com/problems/maximum-swap/editorial
1,Maximum Tastiness of Candy Basket,https://leetcode.com/problems/maximum-tastiness-of-candy-basket,
2,Maximum Total Beauty of the Gardens,https://leetcode.com/problems/maximum-total-beauty-of-the-gardens,
1,Maximum Total Importance of Roads,https://leetcode.com/problems/maximum-total-importance-of-roads,
1,Maximum Trailing Zeros in a Cornered Path,https://leetcode.com/problems/maximum-trailing-zeros-in-a-cornered-path,
1,Maximum Twin Sum of a Linked List,https://leetcode.com/problems/maximum-twin-sum-of-a-linked-list,https://leetcode.com/problems/maximum-twin-sum-of-a-linked-list/editorial
0,Maximum Units on a Truck,https://leetcode.com/problems/maximum-units-on-a-truck,https://leetcode.com/problems/maximum-units-on-a-truck/editorial
2,Maximum Vacation Days,https://leetcode.com/problems/maximum-vacation-days,https://leetcode.com/problems/maximum-vacation-days/editorial
1,Maximum Value after Insertion,https://leetcode.com/problems/maximum-value-after-insertion,
1,Maximum Value at a Given Index in a Bounded Array,https://leetcode.com/problems/maximum-value-at-a-given-index-in-a-bounded-array,https://leetcode.com/problems/maximum-value-at-a-given-index-in-a-bounded-array/editorial
2,Maximum Value of K Coins From Piles,https://leetcode.com/problems/maximum-value-of-k-coins-from-piles,https://leetcode.com/problems/maximum-value-of-k-coins-from-piles/editorial
0,Maximum Value of a String in an Array,https://leetcode.com/problems/maximum-value-of-a-string-in-an-array,
1,Maximum White Tiles Covered by a Carpet,https://leetcode.com/problems/maximum-white-tiles-covered-by-a-carpet,
1,Maximum Width Ramp,https://leetcode.com/problems/maximum-width-ramp,https://leetcode.com/problems/maximum-width-ramp/editorial
1,Maximum Width of Binary Tree,https://leetcode.com/problems/maximum-width-of-binary-tree,https://leetcode.com/problems/maximum-width-of-binary-tree/editorial
1,Maximum XOR After Operations ,https://leetcode.com/problems/maximum-xor-after-operations,
2,Maximum XOR With an Element From Array,https://leetcode.com/problems/maximum-xor-with-an-element-from-array,
1,Maximum XOR for Each Query,https://leetcode.com/problems/maximum-xor-for-each-query,
2,Maximum XOR of Two Non-Overlapping Subtrees,https://leetcode.com/problems/maximum-xor-of-two-non-overlapping-subtrees,
1,Maximum XOR of Two Numbers in an Array,https://leetcode.com/problems/maximum-xor-of-two-numbers-in-an-array,https://leetcode.com/problems/maximum-xor-of-two-numbers-in-an-array/editorial
1,Maximum of Absolute Value Expression,https://leetcode.com/problems/maximum-of-absolute-value-expression,
1,Maximum of Minimum Values in All Subarrays,https://leetcode.com/problems/maximum-of-minimum-values-in-all-subarrays,
0,Mean of Array After Removing Some Elements,https://leetcode.com/problems/mean-of-array-after-removing-some-elements,
2,Median of Two Sorted Arrays,https://leetcode.com/problems/median-of-two-sorted-arrays,https://leetcode.com/problems/median-of-two-sorted-arrays/editorial
1,Median of a Row Wise Sorted Matrix,https://leetcode.com/problems/median-of-a-row-wise-sorted-matrix,
0,Meeting Rooms,https://leetcode.com/problems/meeting-rooms,https://leetcode.com/problems/meeting-rooms/editorial
1,Meeting Rooms II,https://leetcode.com/problems/meeting-rooms-ii,https://leetcode.com/problems/meeting-rooms-ii/editorial
2,Meeting Rooms III,https://leetcode.com/problems/meeting-rooms-iii,
1,Meeting Scheduler,https://leetcode.com/problems/meeting-scheduler,https://leetcode.com/problems/meeting-scheduler/editorial
2,Merge BSTs to Create Single BST,https://leetcode.com/problems/merge-bsts-to-create-single-bst,
1,Merge In Between Linked Lists,https://leetcode.com/problems/merge-in-between-linked-lists,
1,Merge Intervals,https://leetcode.com/problems/merge-intervals,https://leetcode.com/problems/merge-intervals/editorial
1,Merge Nodes in Between Zeros,https://leetcode.com/problems/merge-nodes-in-between-zeros,
1,Merge Operations to Turn Array Into a Palindrome,https://leetcode.com/problems/merge-operations-to-turn-array-into-a-palindrome,
0,Merge Similar Items,https://leetcode.com/problems/merge-similar-items,
0,Merge Sorted Array,https://leetcode.com/problems/merge-sorted-array,https://leetcode.com/problems/merge-sorted-array/editorial
0,Merge Strings Alternately,https://leetcode.com/problems/merge-strings-alternately,https://leetcode.com/problems/merge-strings-alternately/editorial
1,Merge Triplets to Form Target Triplet,https://leetcode.com/problems/merge-triplets-to-form-target-triplet,
0,Merge Two 2D Arrays by Summing Values,https://leetcode.com/problems/merge-two-2d-arrays-by-summing-values,
0,Merge Two Binary Trees,https://leetcode.com/problems/merge-two-binary-trees,https://leetcode.com/problems/merge-two-binary-trees/editorial
0,Merge Two Sorted Lists,https://leetcode.com/problems/merge-two-sorted-lists,https://leetcode.com/problems/merge-two-sorted-lists/editorial
2,Merge k Sorted Lists,https://leetcode.com/problems/merge-k-sorted-lists,https://leetcode.com/problems/merge-k-sorted-lists/editorial
1,Mice and Cheese,https://leetcode.com/problems/mice-and-cheese,
0,Middle of the Linked List,https://leetcode.com/problems/middle-of-the-linked-list,https://leetcode.com/problems/middle-of-the-linked-list/editorial
0,Min Cost Climbing Stairs,https://leetcode.com/problems/min-cost-climbing-stairs,https://leetcode.com/problems/min-cost-climbing-stairs/editorial
1,Min Cost to Connect All Points,https://leetcode.com/problems/min-cost-to-connect-all-points,https://leetcode.com/problems/min-cost-to-connect-all-points/editorial
0,Min Max Game,https://leetcode.com/problems/min-max-game,
1,Min Stack,https://leetcode.com/problems/min-stack,https://leetcode.com/problems/min-stack/editorial
1,Minesweeper,https://leetcode.com/problems/minesweeper,
1,Mini Parser,https://leetcode.com/problems/mini-parser,
2,Minimize Deviation in Array,https://leetcode.com/problems/minimize-deviation-in-array,https://leetcode.com/problems/minimize-deviation-in-array/editorial
1,Minimize Hamming Distance After Swap Operations,https://leetcode.com/problems/minimize-hamming-distance-after-swap-operations,
2,Minimize Malware Spread,https://leetcode.com/problems/minimize-malware-spread,https://leetcode.com/problems/minimize-malware-spread/editorial
2,Minimize Malware Spread II,https://leetcode.com/problems/minimize-malware-spread-ii,https://leetcode.com/problems/minimize-malware-spread-ii/editorial
2,Minimize Max Distance to Gas Station,https://leetcode.com/problems/minimize-max-distance-to-gas-station,https://leetcode.com/problems/minimize-max-distance-to-gas-station/editorial
1,Minimize Maximum Pair Sum in Array,https://leetcode.com/problems/minimize-maximum-pair-sum-in-array,
2,Minimize Maximum Value in a Grid,https://leetcode.com/problems/minimize-maximum-value-in-a-grid,
1,Minimize Maximum of Array,https://leetcode.com/problems/minimize-maximum-of-array,https://leetcode.com/problems/minimize-maximum-of-array/editorial
1,Minimize Product Sum of Two Arrays,https://leetcode.com/problems/minimize-product-sum-of-two-arrays,https://leetcode.com/problems/minimize-product-sum-of-two-arrays/editorial
1,Minimize Result by Adding Parentheses to Expression,https://leetcode.com/problems/minimize-result-by-adding-parentheses-to-expression,
1,Minimize Rounding Error to Meet Target,https://leetcode.com/problems/minimize-rounding-error-to-meet-target,
0,Minimize String Length,https://leetcode.com/problems/minimize-string-length,
1,Minimize XOR,https://leetcode.com/problems/minimize-xor,
1,Minimize the Difference Between Target and Chosen Elements,https://leetcode.com/problems/minimize-the-difference-between-target-and-chosen-elements,
1,Minimize the Maximum Difference of Pairs,https://leetcode.com/problems/minimize-the-maximum-difference-of-pairs,
1,Minimize the Maximum of Two Arrays,https://leetcode.com/problems/minimize-the-maximum-of-two-arrays,
2,Minimize the Total Price of the Trips,https://leetcode.com/problems/minimize-the-total-price-of-the-trips,
1,Minimized Maximum of Products Distributed to Any Store,https://leetcode.com/problems/minimized-maximum-of-products-distributed-to-any-store,
1,Minimum ASCII Delete Sum for Two Strings,https://leetcode.com/problems/minimum-ascii-delete-sum-for-two-strings,https://leetcode.com/problems/minimum-ascii-delete-sum-for-two-strings/editorial
0,Minimum Absolute Difference,https://leetcode.com/problems/minimum-absolute-difference,https://leetcode.com/problems/minimum-absolute-difference/editorial
1,Minimum Absolute Difference Queries,https://leetcode.com/problems/minimum-absolute-difference-queries,
0,Minimum Absolute Difference in BST,https://leetcode.com/problems/minimum-absolute-difference-in-bst,https://leetcode.com/problems/minimum-absolute-difference-in-bst/editorial
1,Minimum Absolute Sum Difference,https://leetcode.com/problems/minimum-absolute-sum-difference,
1,Minimum Add to Make Parentheses Valid,https://leetcode.com/problems/minimum-add-to-make-parentheses-valid,https://leetcode.com/problems/minimum-add-to-make-parentheses-valid/editorial
1,Minimum Addition to Make Integer Beautiful,https://leetcode.com/problems/minimum-addition-to-make-integer-beautiful,
1,Minimum Additions to Make Valid String,https://leetcode.com/problems/minimum-additions-to-make-valid-string,
2,Minimum Adjacent Swaps for K Consecutive Ones,https://leetcode.com/problems/minimum-adjacent-swaps-for-k-consecutive-ones,
1,Minimum Adjacent Swaps to Make a Valid Array,https://leetcode.com/problems/minimum-adjacent-swaps-to-make-a-valid-array,
1,Minimum Adjacent Swaps to Reach the Kth Smallest Number,https://leetcode.com/problems/minimum-adjacent-swaps-to-reach-the-kth-smallest-number,
1,Minimum Amount of Time to Collect Garbage,https://leetcode.com/problems/minimum-amount-of-time-to-collect-garbage,
0,Minimum Amount of Time to Fill Cups,https://leetcode.com/problems/minimum-amount-of-time-to-fill-cups,
1,Minimum Area Rectangle,https://leetcode.com/problems/minimum-area-rectangle,https://leetcode.com/problems/minimum-area-rectangle/editorial
1,Minimum Area Rectangle II,https://leetcode.com/problems/minimum-area-rectangle-ii,https://leetcode.com/problems/minimum-area-rectangle-ii/editorial
1,Minimum Average Difference,https://leetcode.com/problems/minimum-average-difference,https://leetcode.com/problems/minimum-average-difference/editorial
0,Minimum Bit Flips to Convert Number,https://leetcode.com/problems/minimum-bit-flips-to-convert-number,
0,Minimum Changes To Make Alternating Binary String,https://leetcode.com/problems/minimum-changes-to-make-alternating-binary-string,
0,Minimum Common Value,https://leetcode.com/problems/minimum-common-value,
1,Minimum Consecutive Cards to Pick Up,https://leetcode.com/problems/minimum-consecutive-cards-to-pick-up,
1,Minimum Cost For Tickets,https://leetcode.com/problems/minimum-cost-for-tickets,https://leetcode.com/problems/minimum-cost-for-tickets/editorial
1,Minimum Cost Homecoming of a Robot in a Grid,https://leetcode.com/problems/minimum-cost-homecoming-of-a-robot-in-a-grid,
1,Minimum Cost Tree From Leaf Values,https://leetcode.com/problems/minimum-cost-tree-from-leaf-values,
0,Minimum Cost of Buying Candies With Discount,https://leetcode.com/problems/minimum-cost-of-buying-candies-with-discount,
1,Minimum Cost of a Path With Special Roads,https://leetcode.com/problems/minimum-cost-of-a-path-with-special-roads,
1,Minimum Cost to Buy Apples,https://leetcode.com/problems/minimum-cost-to-buy-apples,
2,Minimum Cost to Change the Final Value of Expression,https://leetcode.com/problems/minimum-cost-to-change-the-final-value-of-expression,
1,Minimum Cost to Connect Sticks,https://leetcode.com/problems/minimum-cost-to-connect-sticks,https://leetcode.com/problems/minimum-cost-to-connect-sticks/editorial
2,Minimum Cost to Connect Two Groups of Points,https://leetcode.com/problems/minimum-cost-to-connect-two-groups-of-points,
2,Minimum Cost to Cut a Stick,https://leetcode.com/problems/minimum-cost-to-cut-a-stick,https://leetcode.com/problems/minimum-cost-to-cut-a-stick/editorial
2,Minimum Cost to Hire K Workers,https://leetcode.com/problems/minimum-cost-to-hire-k-workers,https://leetcode.com/problems/minimum-cost-to-hire-k-workers/editorial
1,Minimum Cost to Make All Characters Equal,https://leetcode.com/problems/minimum-cost-to-make-all-characters-equal,
2,Minimum Cost to Make Array Equal,https://leetcode.com/problems/minimum-cost-to-make-array-equal,https://leetcode.com/problems/minimum-cost-to-make-array-equal/editorial
2,Minimum Cost to Make at Least One Valid Path in a Grid,https://leetcode.com/problems/minimum-cost-to-make-at-least-one-valid-path-in-a-grid,
2,Minimum Cost to Merge Stones,https://leetcode.com/problems/minimum-cost-to-merge-stones,
0,Minimum Cost to Move Chips to The Same Position,https://leetcode.com/problems/minimum-cost-to-move-chips-to-the-same-position,https://leetcode.com/problems/minimum-cost-to-move-chips-to-the-same-position/editorial
1,Minimum Cost to Reach City With Discounts,https://leetcode.com/problems/minimum-cost-to-reach-city-with-discounts,
2,Minimum Cost to Reach Destination in Time,https://leetcode.com/problems/minimum-cost-to-reach-destination-in-time,
1,Minimum Cost to Separate Sentence Into Rows,https://leetcode.com/problems/minimum-cost-to-separate-sentence-into-rows,
1,Minimum Cost to Set Cooking Time,https://leetcode.com/problems/minimum-cost-to-set-cooking-time,
2,Minimum Cost to Split an Array,https://leetcode.com/problems/minimum-cost-to-split-an-array,
2,Minimum Costs Using the Train Line,https://leetcode.com/problems/minimum-costs-using-the-train-line,
0,Minimum Cuts to Divide a Circle,https://leetcode.com/problems/minimum-cuts-to-divide-a-circle,
2,Minimum Degree of a Connected Trio in a Graph,https://leetcode.com/problems/minimum-degree-of-a-connected-trio-in-a-graph,
1,Minimum Deletions to Make Array Beautiful,https://leetcode.com/problems/minimum-deletions-to-make-array-beautiful,
2,Minimum Deletions to Make Array Divisible,https://leetcode.com/problems/minimum-deletions-to-make-array-divisible,
1,Minimum Deletions to Make Character Frequencies Unique,https://leetcode.com/problems/minimum-deletions-to-make-character-frequencies-unique,https://leetcode.com/problems/minimum-deletions-to-make-character-frequencies-unique/editorial
1,Minimum Deletions to Make String Balanced,https://leetcode.com/problems/minimum-deletions-to-make-string-balanced,
0,Minimum Depth of Binary Tree,https://leetcode.com/problems/minimum-depth-of-binary-tree,https://leetcode.com/problems/minimum-depth-of-binary-tree/editorial
0,Minimum Difference Between Highest and Lowest of K Scores,https://leetcode.com/problems/minimum-difference-between-highest-and-lowest-of-k-scores,
1,Minimum Difference Between Largest and Smallest Value in Three Moves,https://leetcode.com/problems/minimum-difference-between-largest-and-smallest-value-in-three-moves,
2,Minimum Difference in Sums After Removal of Elements,https://leetcode.com/problems/minimum-difference-in-sums-after-removal-of-elements,
2,Minimum Difficulty of a Job Schedule,https://leetcode.com/problems/minimum-difficulty-of-a-job-schedule,https://leetcode.com/problems/minimum-difficulty-of-a-job-schedule/editorial
0,Minimum Distance Between BST Nodes,https://leetcode.com/problems/minimum-distance-between-bst-nodes,https://leetcode.com/problems/minimum-distance-between-bst-nodes/editorial
2,Minimum Distance to Type a Word Using Two Fingers,https://leetcode.com/problems/minimum-distance-to-type-a-word-using-two-fingers,
0,Minimum Distance to the Target Element,https://leetcode.com/problems/minimum-distance-to-the-target-element,
1,Minimum Domino Rotations For Equal Row,https://leetcode.com/problems/minimum-domino-rotations-for-equal-row,https://leetcode.com/problems/minimum-domino-rotations-for-equal-row/editorial
1,Minimum Elements to Add to Form a Given Sum,https://leetcode.com/problems/minimum-elements-to-add-to-form-a-given-sum,
1,Minimum Factorization,https://leetcode.com/problems/minimum-factorization,https://leetcode.com/problems/minimum-factorization/editorial
1,Minimum Falling Path Sum,https://leetcode.com/problems/minimum-falling-path-sum,https://leetcode.com/problems/minimum-falling-path-sum/editorial
2,Minimum Falling Path Sum II,https://leetcode.com/problems/minimum-falling-path-sum-ii,
2,Minimum Flips in Binary Tree to Get Result,https://leetcode.com/problems/minimum-flips-in-binary-tree-to-get-result,
1,Minimum Flips to Make a OR b Equal to c,https://leetcode.com/problems/minimum-flips-to-make-a-or-b-equal-to-c,https://leetcode.com/problems/minimum-flips-to-make-a-or-b-equal-to-c/editorial
1,Minimum Fuel Cost to Report to the Capital,https://leetcode.com/problems/minimum-fuel-cost-to-report-to-the-capital,https://leetcode.com/problems/minimum-fuel-cost-to-report-to-the-capital/editorial
1,Minimum Garden Perimeter to Collect Enough Apples,https://leetcode.com/problems/minimum-garden-perimeter-to-collect-enough-apples,
1,Minimum Genetic Mutation,https://leetcode.com/problems/minimum-genetic-mutation,https://leetcode.com/problems/minimum-genetic-mutation/editorial
1,Minimum Health to Beat Game,https://leetcode.com/problems/minimum-health-to-beat-game,https://leetcode.com/problems/minimum-health-to-beat-game/editorial
1,Minimum Height Trees,https://leetcode.com/problems/minimum-height-trees,https://leetcode.com/problems/minimum-height-trees/editorial
0,Minimum Hours of Training to Win a Competition,https://leetcode.com/problems/minimum-hours-of-training-to-win-a-competition,
1,Minimum Impossible OR,https://leetcode.com/problems/minimum-impossible-or,
2,Minimum Incompatibility,https://leetcode.com/problems/minimum-incompatibility,
1,Minimum Increment to Make Array Unique,https://leetcode.com/problems/minimum-increment-to-make-array-unique,https://leetcode.com/problems/minimum-increment-to-make-array-unique/editorial
0,Minimum Index Sum of Two Lists,https://leetcode.com/problems/minimum-index-sum-of-two-lists,https://leetcode.com/problems/minimum-index-sum-of-two-lists/editorial
2,Minimum Initial Energy to Finish Tasks,https://leetcode.com/problems/minimum-initial-energy-to-finish-tasks,
2,Minimum Insertion Steps to Make a String Palindrome,https://leetcode.com/problems/minimum-insertion-steps-to-make-a-string-palindrome,https://leetcode.com/problems/minimum-insertion-steps-to-make-a-string-palindrome/editorial
1,Minimum Insertions to Balance a Parentheses String,https://leetcode.com/problems/minimum-insertions-to-balance-a-parentheses-string,
2,Minimum Interval to Include Each Query,https://leetcode.com/problems/minimum-interval-to-include-each-query,
1,Minimum Jumps to Reach Home,https://leetcode.com/problems/minimum-jumps-to-reach-home,
1,Minimum Knight Moves,https://leetcode.com/problems/minimum-knight-moves,https://leetcode.com/problems/minimum-knight-moves/editorial
1,Minimum Length of String After Deleting Similar Ends,https://leetcode.com/problems/minimum-length-of-string-after-deleting-similar-ends,
1,Minimum Limit of Balls in a Bag,https://leetcode.com/problems/minimum-limit-of-balls-in-a-bag,
1,Minimum Lines to Represent a Line Chart,https://leetcode.com/problems/minimum-lines-to-represent-a-line-chart,
2,Minimum Money Required Before Transactions,https://leetcode.com/problems/minimum-money-required-before-transactions,
0,Minimum Moves to Convert String,https://leetcode.com/problems/minimum-moves-to-convert-string,
1,Minimum Moves to Equal Array Elements,https://leetcode.com/problems/minimum-moves-to-equal-array-elements,https://leetcode.com/problems/minimum-moves-to-equal-array-elements/editorial
1,Minimum Moves to Equal Array Elements II,https://leetcode.com/problems/minimum-moves-to-equal-array-elements-ii,https://leetcode.com/problems/minimum-moves-to-equal-array-elements-ii/editorial
1,Minimum Moves to Make Array Complementary,https://leetcode.com/problems/minimum-moves-to-make-array-complementary,
2,Minimum Moves to Move a Box to Their Target Location,https://leetcode.com/problems/minimum-moves-to-move-a-box-to-their-target-location,
1,Minimum Moves to Reach Target Score,https://leetcode.com/problems/minimum-moves-to-reach-target-score,
2,Minimum Moves to Reach Target with Rotations,https://leetcode.com/problems/minimum-moves-to-reach-target-with-rotations,
1,Minimum Non-Zero Product of the Array Elements,https://leetcode.com/problems/minimum-non-zero-product-of-the-array-elements,
1,Minimum Number of Arrows to Burst Balloons,https://leetcode.com/problems/minimum-number-of-arrows-to-burst-balloons,https://leetcode.com/problems/minimum-number-of-arrows-to-burst-balloons/editorial
2,Minimum Number of Days to Disconnect Island,https://leetcode.com/problems/minimum-number-of-days-to-disconnect-island,
2,Minimum Number of Days to Eat N Oranges,https://leetcode.com/problems/minimum-number-of-days-to-eat-n-oranges,
1,Minimum Number of Days to Make m Bouquets,https://leetcode.com/problems/minimum-number-of-days-to-make-m-bouquets,
2,Minimum Number of Flips to Convert Binary Matrix to Zero Matrix,https://leetcode.com/problems/minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix,https://leetcode.com/problems/minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix/editorial
1,Minimum Number of Flips to Make the Binary String Alternating,https://leetcode.com/problems/minimum-number-of-flips-to-make-the-binary-string-alternating,
1,Minimum Number of Food Buckets to Feed the Hamsters,https://leetcode.com/problems/minimum-number-of-food-buckets-to-feed-the-hamsters,
1,Minimum Number of Frogs Croaking,https://leetcode.com/problems/minimum-number-of-frogs-croaking,
2,Minimum Number of Increments on Subarrays to Form a Target Array,https://leetcode.com/problems/minimum-number-of-increments-on-subarrays-to-form-a-target-array,
2,Minimum Number of K Consecutive Bit Flips,https://leetcode.com/problems/minimum-number-of-k-consecutive-bit-flips,https://leetcode.com/problems/minimum-number-of-k-consecutive-bit-flips/editorial
1,Minimum Number of Keypresses,https://leetcode.com/problems/minimum-number-of-keypresses,
1,Minimum Number of Lines to Cover Points,https://leetcode.com/problems/minimum-number-of-lines-to-cover-points,
2,Minimum Number of Moves to Make Palindrome,https://leetcode.com/problems/minimum-number-of-moves-to-make-palindrome,
0,Minimum Number of Moves to Seat Everyone,https://leetcode.com/problems/minimum-number-of-moves-to-seat-everyone,
0,Minimum Number of Operations to Convert Time,https://leetcode.com/problems/minimum-number-of-operations-to-convert-time,
1,Minimum Number of Operations to Make All Array Elements Equal to 1,https://leetcode.com/problems/minimum-number-of-operations-to-make-all-array-elements-equal-to-1,
2,Minimum Number of Operations to Make Array Continuous,https://leetcode.com/problems/minimum-number-of-operations-to-make-array-continuous,
2,Minimum Number of Operations to Make Arrays Similar,https://leetcode.com/problems/minimum-number-of-operations-to-make-arrays-similar,
2,Minimum Number of Operations to Make String Sorted,https://leetcode.com/problems/minimum-number-of-operations-to-make-string-sorted,
1,Minimum Number of Operations to Move All Balls to Each Box,https://leetcode.com/problems/minimum-number-of-operations-to-move-all-balls-to-each-box,
1,Minimum Number of Operations to Reinitialize a Permutation,https://leetcode.com/problems/minimum-number-of-operations-to-reinitialize-a-permutation,
1,Minimum Number of Operations to Sort a Binary Tree by Level,https://leetcode.com/problems/minimum-number-of-operations-to-sort-a-binary-tree-by-level,
1,Minimum Number of People to Teach,https://leetcode.com/problems/minimum-number-of-people-to-teach,
2,Minimum Number of Refueling Stops,https://leetcode.com/problems/minimum-number-of-refueling-stops,https://leetcode.com/problems/minimum-number-of-refueling-stops/editorial
2,Minimum Number of Removals to Make Mountain Array,https://leetcode.com/problems/minimum-number-of-removals-to-make-mountain-array,
1,Minimum Number of Steps to Make Two Strings Anagram,https://leetcode.com/problems/minimum-number-of-steps-to-make-two-strings-anagram,
1,Minimum Number of Steps to Make Two Strings Anagram II,https://leetcode.com/problems/minimum-number-of-steps-to-make-two-strings-anagram-ii,
1,Minimum Number of Swaps to Make the Binary String Alternating,https://leetcode.com/problems/minimum-number-of-swaps-to-make-the-binary-string-alternating,
1,Minimum Number of Swaps to Make the String Balanced,https://leetcode.com/problems/minimum-number-of-swaps-to-make-the-string-balanced,
2,Minimum Number of Taps to Open to Water a Garden,https://leetcode.com/problems/minimum-number-of-taps-to-open-to-water-a-garden,
1,Minimum Number of Vertices to Reach All Nodes,https://leetcode.com/problems/minimum-number-of-vertices-to-reach-all-nodes,https://leetcode.com/problems/minimum-number-of-vertices-to-reach-all-nodes/editorial
2,Minimum Number of Visited Cells in a Grid,https://leetcode.com/problems/minimum-number-of-visited-cells-in-a-grid,
1,Minimum Number of Work Sessions to Finish the Tasks,https://leetcode.com/problems/minimum-number-of-work-sessions-to-finish-the-tasks,
1,Minimum Numbers of Function Calls to Make Target Array,https://leetcode.com/problems/minimum-numbers-of-function-calls-to-make-target-array,
2,Minimum Obstacle Removal to Reach Corner,https://leetcode.com/problems/minimum-obstacle-removal-to-reach-corner,
2,Minimum One Bit Operations to Make Integers Zero,https://leetcode.com/problems/minimum-one-bit-operations-to-make-integers-zero,
1,Minimum Operations to Convert Number,https://leetcode.com/problems/minimum-operations-to-convert-number,
1,Minimum Operations to Halve Array Sum,https://leetcode.com/problems/minimum-operations-to-halve-array-sum,
1,Minimum Operations to Make All Array Elements Equal,https://leetcode.com/problems/minimum-operations-to-make-all-array-elements-equal,
1,Minimum Operations to Make Array Equal,https://leetcode.com/problems/minimum-operations-to-make-array-equal,https://leetcode.com/problems/minimum-operations-to-make-array-equal/editorial
1,Minimum Operations to Make Array Equal II,https://leetcode.com/problems/minimum-operations-to-make-array-equal-ii,
2,Minimum Operations to Make Numbers Non-positive,https://leetcode.com/problems/minimum-operations-to-make-numbers-non-positive,
2,Minimum Operations to Make a Subsequence,https://leetcode.com/problems/minimum-operations-to-make-a-subsequence,
1,Minimum Operations to Make a Uni-Value Grid,https://leetcode.com/problems/minimum-operations-to-make-a-uni-value-grid,
1,Minimum Operations to Make the Array Alternating,https://leetcode.com/problems/minimum-operations-to-make-the-array-alternating,
0,Minimum Operations to Make the Array Increasing,https://leetcode.com/problems/minimum-operations-to-make-the-array-increasing,
2,Minimum Operations to Make the Array K-Increasing,https://leetcode.com/problems/minimum-operations-to-make-the-array-k-increasing,
1,Minimum Operations to Reduce X to Zero,https://leetcode.com/problems/minimum-operations-to-reduce-x-to-zero,https://leetcode.com/problems/minimum-operations-to-reduce-x-to-zero/editorial
1,Minimum Operations to Reduce an Integer to 0,https://leetcode.com/problems/minimum-operations-to-reduce-an-integer-to-0,
2,Minimum Operations to Remove Adjacent Ones in Matrix,https://leetcode.com/problems/minimum-operations-to-remove-adjacent-ones-in-matrix,
1,Minimum Path Cost in a Grid,https://leetcode.com/problems/minimum-path-cost-in-a-grid,
1,Minimum Path Cost in a Hidden Grid,https://leetcode.com/problems/minimum-path-cost-in-a-hidden-grid,
1,Minimum Path Sum,https://leetcode.com/problems/minimum-path-sum,https://leetcode.com/problems/minimum-path-sum/editorial
1,Minimum Penalty for a Shop,https://leetcode.com/problems/minimum-penalty-for-a-shop,
2,Minimum Possible Integer After at Most K Adjacent Swaps On Digits,https://leetcode.com/problems/minimum-possible-integer-after-at-most-k-adjacent-swaps-on-digits,
